"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","LFO","LFO_LABEL","EMPSZES","EMPSZES_LABEL","YEAR","ESTAB","PAYANN","PAYANN_N","PAYQTR1","PAYQTR1_N","EMP","EMP_N",
"0500000US04005","Coconino County, Arizona","713940","Fitness and recreational sports centers","001","All establishments","210","Establishments with less than 5 employees","2022","8","N","N","N","N","N","N",
"0500000US04005","Coconino County, Arizona","713940","Fitness and recreational sports centers","001","All establishments","220","Establishments with 5 to 9 employees","2022","4","N","N","N","N","N","N",
"0500000US04005","Coconino County, Arizona","713940","Fitness and recreational sports centers","001","All establishments","230","Establishments with 10 to 19 employees","2022","4","N","N","N","N","N","N",
"0500000US04005","Coconino County, Arizona","713940","Fitness and recreational sports centers","001","All establishments","241","Establishments with 20 to 49 employees","2022","3","N","N","N","N","N","N",
"0500000US04005","Coconino County, Arizona","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","35","15092","G","2077","G","303","H",
"0500000US04005","Coconino County, Arizona","713990","All other amusement and recreation industries","001","All establishments","210","Establishments with less than 5 employees","2022","17","N","N","N","N","N","N",
"0500000US04005","Coconino County, Arizona","713990","All other amusement and recreation industries","001","All establishments","220","Establishments with 5 to 9 employees","2022","4","N","N","N","N","N","N",
"0500000US04005","Coconino County, Arizona","713990","All other amusement and recreation industries","001","All establishments","230","Establishments with 10 to 19 employees","2022","8","N","N","N","N","N","N",
"0500000US04005","Coconino County, Arizona","713990","All other amusement and recreation industries","001","All establishments","241","Establishments with 20 to 49 employees","2022","6","N","N","N","N","N","N",
"0500000US04005","Coconino County, Arizona","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","12","1629","G","307","G","51","G",
"0500000US04005","Coconino County, Arizona","813410","Civic and social organizations","001","All establishments","210","Establishments with less than 5 employees","2022","7","N","N","N","N","N","N",
"0500000US04005","Coconino County, Arizona","813410","Civic and social organizations","001","All establishments","220","Establishments with 5 to 9 employees","2022","4","N","N","N","N","N","N",
"0500000US04007","Gila County, Arizona","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","6","580","H","126","H","35","J",
"0500000US04007","Gila County, Arizona","813410","Civic and social organizations","001","All establishments","210","Establishments with less than 5 employees","2022","5","N","N","N","N","N","N",
"0500000US04009","Graham County, Arizona","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","5","850","J","180","J","23","J",
"0500000US04009","Graham County, Arizona","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","210","Establishments with less than 5 employees","2022","4","N","N","N","N","N","N",
"0500000US04009","Graham County, Arizona","713940","Fitness and recreational sports centers","001","All establishments","001","All establishments","2022","7","661","H","126","J","33","J",
"0500000US04009","Graham County, Arizona","713940","Fitness and recreational sports centers","001","All establishments","210","Establishments with less than 5 employees","2022","5","N","N","N","N","N","N",
"0500000US04012","La Paz County, Arizona","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","3","52","G","13","G","9","J",
"0500000US04012","La Paz County, Arizona","813410","Civic and social organizations","001","All establishments","210","Establishments with less than 5 employees","2022","3","N","N","N","N","N","N",
"0500000US04013","Maricopa County, Arizona","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","836","394712","G","86954","G","8904","G",
"0500000US04013","Maricopa County, Arizona","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","210","Establishments with less than 5 employees","2022","465","N","N","N","N","N","N",
"0500000US04013","Maricopa County, Arizona","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","220","Establishments with 5 to 9 employees","2022","193","N","N","N","N","N","N",
"0500000US04013","Maricopa County, Arizona","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","230","Establishments with 10 to 19 employees","2022","99","N","N","N","N","N","N",
"0500000US04013","Maricopa County, Arizona","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","241","Establishments with 20 to 49 employees","2022","58","N","N","N","N","N","N",
"0500000US04013","Maricopa County, Arizona","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","242","Establishments with 50 to 99 employees","2022","7","N","N","N","N","N","N",
"0500000US04013","Maricopa County, Arizona","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","251","Establishments with 100 to 249 employees","2022","9","N","N","N","N","N","N",
"0500000US04013","Maricopa County, Arizona","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","252","Establishments with 250 to 499 employees","2022","4","N","N","N","N","N","N",
"0500000US04013","Maricopa County, Arizona","711211","Sports teams and clubs","001","All establishments","001","All establishments","2022","24","803155","G","187049","H","2171","G",
"0500000US04013","Maricopa County, Arizona","711211","Sports teams and clubs","001","All establishments","210","Establishments with less than 5 employees","2022","7","N","N","N","N","N","N",
"0500000US04013","Maricopa County, Arizona","711211","Sports teams and clubs","001","All establishments","220","Establishments with 5 to 9 employees","2022","4","N","N","N","N","N","N",
"0500000US04013","Maricopa County, Arizona","711211","Sports teams and clubs","001","All establishments","251","Establishments with 100 to 249 employees","2022","4","N","N","N","N","N","N",
"0500000US04013","Maricopa County, Arizona","711219","Other spectator sports","001","All establishments","001","All establishments","2022","56","9129","G","1057","G","92","H",
"0500000US04013","Maricopa County, Arizona","711219","Other spectator sports","001","All establishments","210","Establishments with less than 5 employees","2022","53","N","N","N","N","N","N",
"0500000US04013","Maricopa County, Arizona","713930","Marinas","001","All establishments","001","All establishments","2022","3","1616","J","326","J","27","J",
